source,consumer_type,consumption_band,tax,iso2,period,metric_type,value,is_flagged
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2021-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2022-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2022-S2,Electricity price (EUR per KWH),0.2599,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2023-S1,Electricity price (EUR per KWH),0.2551,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2023-S2,Electricity price (EUR per KWH),0.2404,
Eurostat,Non-household,TOT_KWH,I_TAX,EA,2024-S1,Electricity price (EUR per KWH),0.2182,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2012-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2013-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2013-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2014-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2014-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2015-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2015-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2016-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2021-S2,Electricity price (EUR per KWH),0.1675,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2022-S1,Electricity price (EUR per KWH),0.1847,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2022-S2,Electricity price (EUR per KWH),0.2821,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2023-S1,Electricity price (EUR per KWH),0.1862,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2023-S2,Electricity price (EUR per KWH),0.1862,
Eurostat,Non-household,TOT_KWH,I_TAX,EE,2024-S1,Electricity price (EUR per KWH),0.1739,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2012-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2013-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2013-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2014-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2014-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2015-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2015-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2016-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2021-S2,Electricity price (EUR per KWH),0.1762,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2022-S1,Electricity price (EUR per KWH),0.1961,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2022-S2,Electricity price (EUR per KWH),0.2364,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2023-S1,Electricity price (EUR per KWH),0.1958,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2023-S2,Electricity price (EUR per KWH),0.1773,
Eurostat,Non-household,TOT_KWH,I_TAX,EL,2024-S1,Electricity price (EUR per KWH),0.1629,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2012-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2013-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2013-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2014-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2014-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2015-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2015-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2016-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2021-S2,Electricity price (EUR per KWH),0.173,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2022-S1,Electricity price (EUR per KWH),0.2479,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2022-S2,Electricity price (EUR per KWH),0.2772,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2023-S1,Electricity price (EUR per KWH),0.1894,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2023-S2,Electricity price (EUR per KWH),0.1789,
Eurostat,Non-household,TOT_KWH,I_TAX,ES,2024-S1,Electricity price (EUR per KWH),0.156,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2012-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2013-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2013-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2014-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2014-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2015-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2015-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2016-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2021-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2022-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2022-S2,Electricity price (EUR per KWH),0.2534,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2023-S1,Electricity price (EUR per KWH),0.2492,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2023-S2,Electricity price (EUR per KWH),0.2355,
Eurostat,Non-household,TOT_KWH,I_TAX,EU27_2020,2024-S1,Electricity price (EUR per KWH),0.2149,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2012-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2013-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2013-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2014-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2014-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2015-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2015-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2016-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2021-S2,Electricity price (EUR per KWH),0.1035,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2022-S1,Electricity price (EUR per KWH),0.1108,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2022-S2,Electricity price (EUR per KWH),0.1663,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2023-S1,Electricity price (EUR per KWH),0.1243,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2023-S2,Electricity price (EUR per KWH),0.1065,
Eurostat,Non-household,TOT_KWH,I_TAX,FI,2024-S1,Electricity price (EUR per KWH),0.1103,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2012-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2013-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2013-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2014-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2014-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2015-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2015-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2016-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2021-S2,Electricity price (EUR per KWH),0.1259,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2022-S1,Electricity price (EUR per KWH),0.157,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2022-S2,Electricity price (EUR per KWH),0.1495,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2023-S1,Electricity price (EUR per KWH),0.248,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2023-S2,Electricity price (EUR per KWH),0.2326,
Eurostat,Non-household,TOT_KWH,I_TAX,FR,2024-S1,Electricity price (EUR per KWH),0.201,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2007-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2007-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2008-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2008-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2009-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2009-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2010-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2010-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2011-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2011-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2012-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2012-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2013-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2013-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2014-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2014-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2015-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2015-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2016-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2016-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2017-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2017-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2018-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2018-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2019-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2019-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2020-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2020-S2,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2021-S1,Electricity price (EUR per KWH),,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2021-S2,Electricity price (EUR per KWH),0.1304,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2022-S1,Electricity price (EUR per KWH),0.1802,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2022-S2,Electricity price (EUR per KWH),0.2744,
Eurostat,Non-household,TOT_KWH,I_TAX,HR,2023-S1,Electricity price (EUR per KWH),0.3165,
